customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,min,max,routine_flg,calc_date,membership_period
GD141355,XXXX,C03,F,2016-01-01,,CA1,0,ナイト,6000,通常,4.5,5.0,2,6,1,2019-04-30,1215 days
HI140455,XXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.75,5.0,1,8,1,2019-04-30,1215 days
OA842166,XXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,5.0,2,7,1,2019-04-30,1215 days
PL614797,XXXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,2,7,1,2019-04-30,1215 days
HI128243,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,4.0,3,6,1,2019-04-30,1215 days
TS333555,XXXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1215 days
TS126185,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,6.0,1,9,1,2019-04-30,1215 days
AS470817,XXXX,C03,F,2016-01-01,,CA1,0,ナイト,6000,通常,4.333333333333333,4.5,2,7,1,2019-04-30,1215 days
HI468227,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,2,6,1,2019-04-30,1215 days
PL900188,XX,C03,F,2016-01-01,,CA1,0,ナイト,6000,通常,4.333333333333333,4.5,3,6,1,2019-04-30,1215 days
PL506207,XXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,5.0,3,8,1,2019-04-30,1215 days
IK431402,XXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,4.0,4.0,1,6,1,2019-04-30,1215 days
IK086599,XX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,4.5,3,9,1,2019-04-30,1215 days
HI244067,XX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,4.166666666666667,4.0,1,7,1,2019-04-30,1215 days
OA924324,XXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,3.5,3.5,2,5,1,2019-04-30,1215 days
PL011886,XXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,4.083333333333333,4.0,2,8,1,2019-04-30,1215 days
OA101976,XXXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,4.666666666666667,5.0,3,6,1,2019-04-30,1215 days
AS790905,XXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.0,2,7,1,2019-04-30,1215 days
HD734433,XXXXX,C02,M,2016-01-01,,CA1,0,デイタイム,7500,通常,4.333333333333333,4.0,2,8,1,2019-04-30,1215 days
AS499893,XXXXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,4.25,4.0,2,7,1,2019-04-30,1215 days
OA290351,XXXX,C03,F,2016-01-01,,CA1,0,ナイト,6000,通常,4.916666666666667,5.0,3,8,1,2019-04-30,1215 days
TS417170,XXXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,4.0,4.0,1,6,1,2019-04-30,1215 days
AS588186,XXXXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,4.0,1,6,1,2019-04-30,1215 days
HI374524,XXXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,5.0,5.5,1,8,1,2019-04-30,1215 days
PL316635,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,3,7,1,2019-04-30,1215 days
TS332691,XXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,4.083333333333333,4.0,2,7,1,2019-04-30,1215 days
HD611284,XXXXXX,C03,M,2016-01-01,,CA1,0,ナイト,6000,通常,3.9166666666666665,4.0,2,6,1,2019-04-30,1215 days
PL505814,XXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.666666666666667,5.0,3,6,1,2019-04-30,1215 days
IK890445,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,5.0,4.5,2,9,1,2019-04-30,1215 days
HD148659,XXXXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.166666666666667,4.5,2,7,1,2019-04-30,1215 days
HD374247,XX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,1,7,1,2019-04-30,1215 days
AS077151,XXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,5.166666666666667,5.0,3,9,1,2019-04-30,1215 days
HI580283,XXXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.75,4.5,1,8,1,2019-04-30,1215 days
PL589030,XXXXX,C01,F,2016-01-01,,CA1,0,オールタイム,10500,通常,5.25,5.5,2,8,1,2019-04-30,1215 days
OA000310,XXXXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,5.0,3,7,1,2019-04-30,1215 days
PL601016,XXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.5,4.0,3,7,1,2019-04-30,1215 days
AS946582,XXXXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,5.0,2,7,1,2019-04-30,1215 days
PL959416,XXXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,4,7,1,2019-04-30,1215 days
GD934041,XXXXX,C03,F,2016-01-01,,CA1,0,ナイト,6000,通常,4.583333333333333,4.0,1,7,1,2019-04-30,1215 days
IK534014,XXXX,C02,F,2016-01-01,,CA1,0,デイタイム,7500,通常,3.6666666666666665,3.5,2,6,1,2019-04-30,1215 days
OA854705,XXXXX,C01,M,2016-01-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,2,7,1,2019-04-30,1215 days
HD242691,XXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,5.5,3,8,1,2019-04-30,1184 days
PL186773,XXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.0,4.5,2,7,1,2019-04-30,1184 days
TS721551,XXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,3.9166666666666665,4.0,1,7,1,2019-04-30,1184 days
OA602923,XXXX,C01,F,2016-02-01,,CA1,0,オールタイム,10500,通常,3.75,4.0,2,5,1,2019-04-30,1184 days
AS679641,XXXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,5.083333333333333,6.0,1,8,1,2019-04-30,1184 days
PL587525,XXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.25,4.0,2,9,1,2019-04-30,1184 days
OA297467,XXXXX,C02,M,2016-02-01,,CA1,0,デイタイム,7500,通常,4.0,4.0,1,8,1,2019-04-30,1184 days
HI013994,XXX,C02,M,2016-02-01,,CA1,0,デイタイム,7500,通常,3.5833333333333335,3.5,1,6,1,2019-04-30,1184 days
HI652550,XXXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,5.0,5.0,1,9,1,2019-04-30,1184 days
AS950313,XXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,3.9166666666666665,4.0,2,6,1,2019-04-30,1184 days
OA760582,XXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.5,2,6,1,2019-04-30,1184 days
PL255830,XXXXX,C01,F,2016-02-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,3.0,3,8,1,2019-04-30,1184 days
IK810639,XXX,C01,F,2016-02-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,4.0,1,6,1,2019-04-30,1184 days
PL080089,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.0,2,7,1,2019-04-30,1184 days
GD862639,XXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.0,4.0,1,8,1,2019-04-30,1184 days
IK594280,XXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.75,5.0,2,7,1,2019-04-30,1184 days
AS961301,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,3.75,4.0,2,7,1,2019-04-30,1184 days
OA082154,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,2,7,1,2019-04-30,1184 days
GD125079,XXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,3.75,3.5,2,7,1,2019-04-30,1184 days
IK520591,XXXXX,C03,F,2016-02-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,2,7,1,2019-04-30,1184 days
HI792024,XXX,C03,F,2016-02-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.0,2,6,1,2019-04-30,1184 days
AS704643,XXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.833333333333333,4.5,3,9,1,2019-04-30,1184 days
TS186053,XX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.75,5.0,3,6,1,2019-04-30,1184 days
IK031542,XX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,4.333333333333333,4.5,1,8,1,2019-04-30,1184 days
OA844565,XXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.333333333333333,4.0,2,7,1,2019-04-30,1184 days
OA657660,XXXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,5.166666666666667,5.0,3,8,1,2019-04-30,1184 days
GD489148,XXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.583333333333333,5.0,2,7,1,2019-04-30,1184 days
HI828919,XXXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,4.583333333333333,4.5,2,7,1,2019-04-30,1184 days
IK572159,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,5.25,5.5,3,7,1,2019-04-30,1184 days
TS165036,XXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.416666666666667,4.0,2,7,1,2019-04-30,1184 days
HI288209,XXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.0,3,9,1,2019-04-30,1184 days
OA433460,XXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,4.25,5.0,1,7,1,2019-04-30,1184 days
OA270440,XXXX,C02,M,2016-02-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.0,2,7,1,2019-04-30,1184 days
TS369665,XXXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,4.583333333333333,4.5,2,8,1,2019-04-30,1184 days
TS536631,XXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.583333333333333,5.0,1,7,1,2019-04-30,1184 days
PL877142,XXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,5.0,5.0,2,7,1,2019-04-30,1184 days
HD769845,XXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.666666666666667,5.0,2,7,1,2019-04-30,1184 days
PL666557,XXXX,C01,F,2016-02-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,5.0,2,7,1,2019-04-30,1184 days
IK508589,XXXXX,C03,M,2016-02-01,,CA1,0,ナイト,6000,通常,4.583333333333333,5.0,2,8,1,2019-04-30,1184 days
IK612587,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,2,8,1,2019-04-30,1184 days
TS504594,XXXXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.25,4.5,2,6,1,2019-04-30,1184 days
HD134597,XXXX,C03,F,2016-02-01,,CA1,0,ナイト,6000,通常,4.666666666666667,4.0,2,11,1,2019-04-30,1184 days
AS346579,XX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1184 days
HI471204,XXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.0,1,7,1,2019-04-30,1184 days
GD859439,XXXX,C02,F,2016-02-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,2,10,1,2019-04-30,1184 days
HD280205,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.25,4.0,2,6,1,2019-04-30,1184 days
TS349914,XXXXX,C03,F,2016-02-01,,CA1,0,ナイト,6000,通常,4.25,4.5,1,6,1,2019-04-30,1184 days
GD269619,XXXX,C01,M,2016-02-01,,CA1,0,オールタイム,10500,通常,4.166666666666667,4.5,1,7,1,2019-04-30,1184 days
PL941924,XX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.0,4.0,1,7,1,2019-04-30,1155 days
AS621552,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,5.25,5.5,2,8,1,2019-04-30,1155 days
TS925945,XXXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.416666666666667,4.5,3,6,1,2019-04-30,1155 days
HI653573,XXXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,3,7,1,2019-04-30,1155 days
OA707923,XXXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,4.5,4.5,2,7,1,2019-04-30,1155 days
GD094886,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.333333333333333,4.5,3,6,1,2019-04-30,1155 days
AS240190,XX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,2,8,1,2019-04-30,1155 days
OA876184,XXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,5.5,2,7,1,2019-04-30,1155 days
AS756586,XX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.5,2,7,1,2019-04-30,1155 days
AS211927,XXXXX,C02,M,2016-03-01,,CA1,0,デイタイム,7500,通常,4.75,4.0,3,8,1,2019-04-30,1155 days
IK871588,XXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.916666666666667,4.5,3,8,1,2019-04-30,1155 days
AS371310,XXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.75,5.0,1,6,1,2019-04-30,1155 days
OA184199,XXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,1,8,1,2019-04-30,1155 days
AS826583,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.083333333333333,3.5,2,8,1,2019-04-30,1155 days
AS648913,XXXXX,C03,F,2016-03-01,,CA1,0,ナイト,6000,通常,5.083333333333333,5.0,2,8,1,2019-04-30,1155 days
AS410205,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.5,4.5,2,7,1,2019-04-30,1155 days
AS320552,XXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,5.0,2,8,1,2019-04-30,1155 days
OA959837,XXXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,5.0,3,8,1,2019-04-30,1155 days
TS161188,XXXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,4.75,5.0,2,7,1,2019-04-30,1155 days
PL112227,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,3.9166666666666665,4.0,2,6,1,2019-04-30,1155 days
IK228443,XX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,5.25,5.5,3,7,1,2019-04-30,1155 days
TS283431,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.583333333333333,5.0,1,7,1,2019-04-30,1155 days
GD364043,XXXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,3,7,1,2019-04-30,1155 days
AS945488,XXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,2,6,1,2019-04-30,1155 days
TS381496,XXXXX,C03,F,2016-03-01,,CA1,0,ナイト,6000,通常,4.916666666666667,5.0,3,7,1,2019-04-30,1155 days
AS766856,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.166666666666667,4.0,2,7,1,2019-04-30,1155 days
GD183457,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,5.0,3,8,1,2019-04-30,1155 days
HI468152,XXXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,2,8,1,2019-04-30,1155 days
GD455671,XX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,4.25,4.5,1,7,1,2019-04-30,1155 days
PL660410,XXXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.5,2,7,1,2019-04-30,1155 days
PL142274,XXXXX,C01,F,2016-03-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,5.0,3,7,1,2019-04-30,1155 days
OA554076,XXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.5,2,6,1,2019-04-30,1155 days
OA052506,XXXX,C03,F,2016-03-01,,CA1,0,ナイト,6000,通常,4.166666666666667,4.0,1,7,1,2019-04-30,1155 days
IK125726,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.833333333333333,4.5,3,7,1,2019-04-30,1155 days
IK686301,XXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,3.8333333333333335,4.0,1,6,1,2019-04-30,1155 days
HI245995,XXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.5,1,10,1,2019-04-30,1155 days
HD095957,XXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,5.0,5.0,2,8,1,2019-04-30,1155 days
PL163967,XXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.0,3.5,1,6,1,2019-04-30,1155 days
TS253407,XX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.5,4.0,3,7,1,2019-04-30,1155 days
AS516140,XX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,5.0,5.5,3,7,1,2019-04-30,1155 days
HI153809,XXXX,C02,M,2016-03-01,,CA1,0,デイタイム,7500,通常,4.666666666666667,4.5,2,8,1,2019-04-30,1155 days
IK003477,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,3.8333333333333335,4.0,2,5,1,2019-04-30,1155 days
HI859532,XXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,5.0,5.0,2,7,1,2019-04-30,1155 days
AS467237,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.5,1,7,1,2019-04-30,1155 days
AS353422,XX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,5.0,2,8,1,2019-04-30,1155 days
GD406715,XXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,5.416666666666667,5.0,3,7,1,2019-04-30,1155 days
IK015821,XXXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.5,5.0,2,6,1,2019-04-30,1155 days
HI879414,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.25,4.0,2,6,1,2019-04-30,1155 days
HI207932,XXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,4.25,4.5,1,7,1,2019-04-30,1155 days
HI770890,XXXXX,C02,F,2016-03-01,,CA1,0,デイタイム,7500,通常,4.5,4.5,2,9,1,2019-04-30,1155 days
HD344670,XXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.416666666666667,5.0,2,6,1,2019-04-30,1155 days
HD572934,XXXXX,C03,M,2016-03-01,,CA1,0,ナイト,6000,通常,5.0,5.0,2,9,1,2019-04-30,1155 days
GD531554,XX,C03,F,2016-03-01,,CA1,0,ナイト,6000,通常,3.75,4.0,2,5,1,2019-04-30,1155 days
HI652401,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,5.0,2,7,1,2019-04-30,1155 days
HI990855,XXXXX,C01,M,2016-03-01,,CA1,0,オールタイム,10500,通常,4.5,4.5,1,7,1,2019-04-30,1155 days
OA620655,XXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.666666666666667,4.5,1,8,1,2019-04-30,1124 days
OA953837,XXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,4.5,4.0,2,8,1,2019-04-30,1124 days
AS251112,XX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,5.0,3,6,1,2019-04-30,1124 days
PL371500,XXXXX,C03,F,2016-04-01,,CA1,0,ナイト,6000,通常,5.083333333333333,5.5,2,7,1,2019-04-30,1124 days
HI173027,XXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.416666666666667,4.0,2,8,1,2019-04-30,1124 days
PL013667,XXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,5.25,5.0,3,8,1,2019-04-30,1124 days
IK192713,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,3.5,2,6,1,2019-04-30,1124 days
PL624566,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.25,4.0,1,7,1,2019-04-30,1124 days
HI699568,XXXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1124 days
TS420499,XXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.25,4.0,2,6,1,2019-04-30,1124 days
OA329115,XX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,4.833333333333333,5.0,2,8,1,2019-04-30,1124 days
HD921002,XXXX,C03,F,2016-04-01,,CA1,0,ナイト,6000,通常,4.916666666666667,5.0,2,7,1,2019-04-30,1124 days
GD228250,XXXXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,3,8,1,2019-04-30,1124 days
TS849234,XXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.0,2,8,1,2019-04-30,1124 days
HD309501,XX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.583333333333333,4.5,3,6,1,2019-04-30,1124 days
GD083655,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,5.166666666666667,5.0,2,9,1,2019-04-30,1124 days
OA721349,XXXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.75,4.0,3,7,1,2019-04-30,1124 days
PL136126,XXXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,4.5,4.5,3,6,1,2019-04-30,1124 days
TS190609,XXXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.583333333333333,4.0,3,6,1,2019-04-30,1124 days
IK477438,XXX,C03,F,2016-04-01,,CA1,0,ナイト,6000,通常,4.916666666666667,4.5,2,8,1,2019-04-30,1124 days
PL003181,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,3.9166666666666665,3.5,2,6,1,2019-04-30,1124 days
HI150416,XXX,C03,F,2016-04-01,,CA1,0,ナイト,6000,通常,5.25,6.0,2,8,1,2019-04-30,1124 days
AS992895,XXXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,3.5,3.0,1,9,1,2019-04-30,1124 days
TS665963,XXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,4.75,4.5,2,8,1,2019-04-30,1124 days
TS094676,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,5.25,5.0,2,10,1,2019-04-30,1124 days
IK228318,XXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,5.25,6.0,3,8,1,2019-04-30,1124 days
GD182990,XXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.25,4.0,3,6,1,2019-04-30,1124 days
AS108195,XXXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.166666666666667,4.0,2,6,1,2019-04-30,1124 days
GD994213,XXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.166666666666667,4.0,1,6,1,2019-04-30,1124 days
PL913199,XXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1124 days
PL884593,XXXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.333333333333333,4.5,2,7,1,2019-04-30,1124 days
HI492596,XXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1124 days
HI421707,XXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.833333333333333,5.0,2,9,1,2019-04-30,1124 days
HI181798,XXXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,5.0,5.0,2,8,1,2019-04-30,1124 days
AS574816,XXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,4.333333333333333,4.5,2,6,1,2019-04-30,1124 days
PL682733,XXXX,C03,F,2016-04-01,,CA1,0,ナイト,6000,通常,4.916666666666667,5.0,2,7,1,2019-04-30,1124 days
AS896608,XXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.75,4.5,2,8,1,2019-04-30,1124 days
HD074404,XXXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,5.083333333333333,5.0,3,7,1,2019-04-30,1124 days
HI754520,XXXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,4.083333333333333,4.0,3,6,1,2019-04-30,1124 days
HD984626,XXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.75,4.0,1,9,1,2019-04-30,1124 days
PL407755,XXXXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,3.9166666666666665,4.0,1,6,1,2019-04-30,1124 days
PL998358,XX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.5,4.5,2,7,1,2019-04-30,1124 days
GD099906,XXXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.333333333333333,4.0,3,7,1,2019-04-30,1124 days
PL495290,XXXXX,C03,M,2016-04-01,,CA1,0,ナイト,6000,通常,5.0,5.0,3,7,1,2019-04-30,1124 days
IK037674,XX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.916666666666667,5.0,3,8,1,2019-04-30,1124 days
HD019297,XXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,4.25,4.5,2,6,1,2019-04-30,1124 days
HI959268,XXXX,C02,M,2016-04-01,,CA1,0,デイタイム,7500,通常,4.5,4.0,2,7,1,2019-04-30,1124 days
PL966722,XXXX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,4.5,5.0,1,7,1,2019-04-30,1124 days
PL502982,XXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,5.333333333333333,5.0,4,7,1,2019-04-30,1124 days
IK584998,XXXXX,C01,F,2016-04-01,,CA1,0,オールタイム,10500,通常,3.5833333333333335,3.5,1,6,1,2019-04-30,1124 days
HI450069,XXXXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.666666666666667,4.5,3,7,1,2019-04-30,1124 days
AS534058,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.083333333333333,3.5,3,6,1,2019-04-30,1124 days
HI764799,XXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.333333333333333,4.5,2,6,1,2019-04-30,1124 days
OA046054,XXXX,C01,M,2016-04-01,,CA1,0,オールタイム,10500,通常,4.0,4.0,1,6,1,2019-04-30,1124 days
AS581751,XX,C02,F,2016-04-01,,CA1,0,デイタイム,7500,通常,5.083333333333333,5.0,1,8,1,2019-04-30,1124 days
HD721014,XXXXXX,C02,M,2016-04-01,,CA1,0,デイタイム,7500,通常,5.166666666666667,5.0,4,7,1,2019-04-30,1124 days
